TF,Target
ETS1,BCLAF1
ETS1,EIF4A3
ETS1,ATG13
ETS1,TM9SF4
ETS1,KIAA0232
ETS1,TBC1D5
ETS1,RNF144A
ETS1,MATR3
ETS1,DHX38
ETS1,DLGAP5
ETS1,MTSS1
ETS1,BMS1
ETS1,PTDSS1
ETS1,SERTAD2
ETS1,CKAP5
ETS1,MAML1
ETS1,PHYHIP
ETS1,TATDN2
ETS1,IST1
ETS1,MRPL19
ETS1,DAZAP2
ETS1,TOMM20
ETS1,SPOCK2
ETS1,IP6K1
ETS1,RNF40
ETS1,CTIF
ETS1,KIAA0141
ETS1,KIAA0494
ETS1,SFI1
ETS1,GIT2
ETS1,URB2
ETS1,KEAP1
ETS1,NUPL1
ETS1,TSC22D2
ETS1,CUL7
ETS1,RB1CC1
ETS1,ARHGAP11A
ETS1,SPATA2
ETS1,TRIM14
ETS1,ZNF623
ETS1,MELK
ETS1,LCMT2
ETS1,GINS1
ETS1,KIAA0748
ETS1,ZBTB24
ETS1,ELMO1
ETS1,KIAA0528
ETS1,MFAP3L
ETS1,ZNF518A
ETS1,C2CD2L
ETS1,FARP2
ETS1,KIAA0319
ETS1,CEP350
ETS1,LRIG2
ETS1,PSMD6
ETS1,MED24
ETS1,PJA2
ETS1,SETDB1
ETS1,KIAA0317
ETS1,SEC24D
ETS1,FCHSD2
ETS1,TLK1
ETS1,URB1
ETS1,ZC3H11A
ETS1,TOX4
ETS1,DDX46
ETS1,ZBTB39
ETS1,TRANK1
ETS1,TBC1D4
ETS1,POM121
ETS1,LRRC37A
ETS1,OSBPL2
ETS1,SMG7
ETS1,TELO2
ETS1,KIAA0196
ETS1,SV2B
ETS1,SRGAP3
ETS1,MRC2
ETS1,KLHL21
ETS1,RBM19
ETS1,KIAA0415
ETS1,G3BP2
ETS1,DENND4B
ETS1,TMCC2
ETS1,SUPT7L
ETS1,ATP2C2
ETS1,FAM20B
ETS1,SEC16A
ETS1,KBTBD11
ETS1,RNF10
ETS1,IQSEC1
ETS1,ZBTB40
ETS1,PAN2
ETS1,ZBTB5
ETS1,LPGAT1
ETS1,MFN2
ETS1,KIF14
ETS1,JOSD1
ETS1,HELZ
ETS1,KIAA0020
ETS1,ARHGAP25
ETS1,RBM8A
ETS1,DLEC1
ETS1,EXOG
ETS1,XYLB
ETS1,OXSR1
ETS1,GFPT2
ETS1,CRYZL1
ETS1,WDR1
ETS1,GOLGA5
ETS1,HS3ST3B1
ETS1,HS3ST1
ETS1,USP15
ETS1,USP3
ETS1,MVP
ETS1,SLC23A2
ETS1,FGF19
ETS1,THRAP3
ETS1,MED13
ETS1,NUP153
ETS1,NR1D2
ETS1,DOPEY2
ETS1,THOC1
ETS1,RCE1
ETS1,DMTF1
ETS1,SLC12A6
ETS1,ROD1
ETS1,DGCR2
ETS1,CASP8AP2
ETS1,MED6
ETS1,ACOT8
ETS1,ABI1
ETS1,GNPDA1
ETS1,KCNE3
ETS1,ZBTB33
ETS1,TANK
ETS1,SRA1
ETS1,HDAC6
ETS1,HDAC5
ETS1,PDCD6IP
ETS1,PDCD6
ETS1,BCL2L11
ETS1,GNE
ETS1,FRAT1
ETS1,TROAP
ETS1,MED16
ETS1,PIGK
ETS1,CHAF1A
ETS1,PARP2
ETS1,PARP3
ETS1,HMGXB4
ETS1,TOM1
ETS1,SH2D3C
ETS1,RANBP9
ETS1,DNAJB6
ETS1,SMC4
ETS1,AP1M2
ETS1,UBA2
ETS1,SAE1
ETS1,FARSB
ETS1,ABCC5
ETS1,DNM1L
ETS1,ABCF2
ETS1,COX17
ETS1,SCAMP2
ETS1,SCAMP3
ETS1,IL18BP
ETS1,RWDD2B
ETS1,DPP3
ETS1,SNUPN
ETS1,HUWE1
ETS1,TSSC4
ETS1,PDCD7
ETS1,PQBP1
ETS1,UST
ETS1,ARPC5
ETS1,ARPC3
ETS1,ARPC1B
ETS1,ACTR3
ETS1,ACTR2
ETS1,TSPAN5
ETS1,TSPAN3
ETS1,TSPAN2
ETS1,NUBP2
ETS1,TSFM
ETS1,PPIF
ETS1,CTDSP2
ETS1,ARPC2
ETS1,RAD50
ETS1,KIF20A
ETS1,PREB
ETS1,HIPK3
ETS1,FEM1B
ETS1,ACTR1B
ETS1,ACTR1A
ETS1,ARL4C
ETS1,ARL4A
ETS1,RASGRP1
ETS1,DNAL4
ETS1,ZNF263
ETS1,LRPPRC
ETS1,PDIA6
ETS1,TRAP1
ETS1,BCAP31
ETS1,NAMPT
ETS1,YAF2
ETS1,ARFRP1
ETS1,TOB1
ETS1,AKAP9
ETS1,G3BP1
ETS1,SUGP2
ETS1,MBNL2
ETS1,HNRNPA3P1
ETS1,ABI2
ETS1,CEBPZ
ETS1,PLXNC1
ETS1,TRIM28
ETS1,PDZK1IP1
ETS1,ATP6AP2
ETS1,LPCAT3
ETS1,WASF2
ETS1,SLC25A13
ETS1,SLC25A15
ETS1,ZNF197
ETS1,SERF2
ETS1,DHRS9
ETS1,RCL1
ETS1,ZNF256
ETS1,CNIH
ETS1,RBM7
ETS1,RBM6
ETS1,RBM5
ETS1,TNK2
ETS1,TXNDC9
ETS1,RNF41
ETS1,TSHZ1
ETS1,ALG3
ETS1,PRMT3
ETS1,PSME3
ETS1,MPHOSPH9
ETS1,MPHOSPH10
ETS1,MPHOSPH6
ETS1,NME6
ETS1,NUTF2
ETS1,USPL1
ETS1,EIF1
ETS1,TOPORS
ETS1,DDX39A
ETS1,PSMD14
ETS1,OLIG2
ETS1,CTDSPL
ETS1,GDF11
ETS1,TRIB1
ETS1,GPA33
ETS1,ZNF443
ETS1,CD96
ETS1,STX6
ETS1,COQ7
ETS1,NBR2
ETS1,LRRC23
ETS1,RASGRP2
ETS1,HNRNPR
ETS1,SLC35B1
ETS1,DCAF7
ETS1,AP3S2
ETS1,MRPS31
ETS1,CALCOCO2
ETS1,GPHN
ETS1,RABEPK
ETS1,HRSP12
ETS1,POP7
ETS1,SRRM1
ETS1,SPRY1
ETS1,SPRY2
ETS1,STAM2
ETS1,HCG9
ETS1,ABCC4
ETS1,DENND4A
ETS1,IGSF6
ETS1,SF3B4
ETS1,CDK2AP2
ETS1,IRX5
ETS1,RAMP1
ETS1,RAMP3
ETS1,ZMPSTE24
ETS1,AKAP8
ETS1,STUB1
ETS1,STAG1
ETS1,NET1
ETS1,UBE4B
ETS1,PRSS16
ETS1,SIGMAR1
ETS1,BET1
ETS1,SAP18
ETS1,SMNDC1
ETS1,BCAS2
ETS1,RGS19
ETS1,EIF1B
ETS1,SF3A1
ETS1,TRAIP
ETS1,DNAJA2
ETS1,BCKDK
ETS1,MAEA
ETS1,APC2
ETS1,PAK4
ETS1,6-Mar
ETS1,KATNB1
ETS1,DLEU1
ETS1,SNAPC5
ETS1,APBB3
ETS1,ZNF267
ETS1,DSCR3
ETS1,RTN3
ETS1,LANCL1
ETS1,NMUR1
ETS1,TNIP1
ETS1,IKZF1
ETS1,SMYD5
ETS1,RRAGB
ETS1,AKR1A1
ETS1,TMEM5
ETS1,CNPY2
ETS1,B3GNT3
ETS1,TFG
ETS1,ABCA7
ETS1,WARS2
ETS1,NPM3
ETS1,NPM2
ETS1,HMG20B
ETS1,HMG20A
ETS1,KLF2
ETS1,MICU1
ETS1,CITED2
ETS1,SEMA3A
ETS1,TUBA1B
ETS1,BPNT1
ETS1,TUBB3
ETS1,TUBB4B
ETS1,NOD1
ETS1,ANAPC10
ETS1,ATP8A1
ETS1,NDRG1
ETS1,GNB2L1
ETS1,PEMT
ETS1,YAP1
ETS1,SPON1
ETS1,PRMT5
ETS1,TESK2
ETS1,CD2BP2
ETS1,UBAC1
ETS1,PGRMC2
ETS1,ARIH2
ETS1,TUBGCP3
ETS1,SEC24B
ETS1,CFDP1
ETS1,TMEM147
ETS1,RBM14
ETS1,EMG1
ETS1,C1D
ETS1,TIMM17A
ETS1,N4BP2L2
ETS1,ZER1
ETS1,MCRS1
ETS1,LRRN2
ETS1,FAM3C
ETS1,ACAA2
ETS1,PPIE
ETS1,VAV3
ETS1,TOMM40
ETS1,TAB1
ETS1,ECI2
ETS1,HAX1
ETS1,BAIAP2
ETS1,MAD2L2
ETS1,TACC3
ETS1,SLC30A9
ETS1,PIBF1
ETS1,PPIH
ETS1,TIMM44
ETS1,PFDN6
ETS1,ZNF238
ETS1,HMGN4
ETS1,TADA3
ETS1,ATP5H
ETS1,UBE2E3
ETS1,SLC9A6
ETS1,EIF3M
ETS1,NXF1
ETS1,SEC23B
ETS1,SEC23A
ETS1,C1orf61
ETS1,CAP1
ETS1,CREB3
ETS1,LRRC41
ETS1,VTI1B
ETS1,CRTAP
ETS1,SYNCRIP
ETS1,VAT1
ETS1,STK25
ETS1,ENOX2
ETS1,CARM1
ETS1,NCOA2
ETS1,SEMA4F
ETS1,SEMA4D
ETS1,APPBP2
ETS1,MYBBP1A
ETS1,CIB2
ETS1,CIB1
ETS1,ZNF211
ETS1,DDX17
ETS1,DEAF1
ETS1,CHERP
ETS1,KAT5
ETS1,HYOU1
ETS1,IPO8
ETS1,IPO7
ETS1,NOP56
ETS1,PITRM1
ETS1,ATG7
ETS1,SSSCA1
ETS1,RNASEH2A
ETS1,BATF
ETS1,GLRX3
ETS1,DCTN2
ETS1,ANP32B
ETS1,HBXIP
ETS1,TM9SF1
ETS1,ARL6IP5
ETS1,ARPC1A
ETS1,AGPAT1
ETS1,AGPAT2
ETS1,RPP30
ETS1,SPTLC1
ETS1,SLC35A1
ETS1,ARFGEF2
ETS1,ARFGEF1
ETS1,RABAC1
ETS1,SLU7
ETS1,SIVA1
ETS1,MRPL28
ETS1,CCT7
ETS1,CCT4
ETS1,CCT2
ETS1,POMT1
ETS1,TXNRD2
ETS1,MTHFS
ETS1,DRAP1
ETS1,C6orf108
ETS1,SMC2
ETS1,PRPF8
ETS1,TRAPPC2P1
ETS1,USP16
ETS1,CDC42EP3
ETS1,PAIP1
ETS1,PAICS
ETS1,TBL3
ETS1,MXD4
ETS1,LEPREL4
ETS1,ERLIN1
ETS1,HEXIM1
ETS1,SPAG5
ETS1,RBCK1
ETS1,STAMBP
ETS1,TGOLN2
ETS1,ARID3B
ETS1,POLR3F
ETS1,IVNS1ABP
ETS1,TRIM16
ETS1,TXNIP
ETS1,TAF6L
ETS1,ATP5L
ETS1,RGS14
ETS1,LEFTY1
ETS1,NPRL2
ETS1,IGF2BP3
ETS1,CAMKK2
ETS1,MTX2
ETS1,YKT6
ETS1,PMVK
ETS1,KHDRBS1
ETS1,CELF1
ETS1,CELF2
ETS1,CXCR6
ETS1,CTCF
ETS1,CD226
ETS1,FARS2
ETS1,CGRRF1
ETS1,RRAGA
ETS1,DCTN6
ETS1,B3GNT2
ETS1,GNB5
ETS1,EBP
ETS1,GMEB1
ETS1,CCT6B
ETS1,CCT8
ETS1,CNPY3
ETS1,FAM189B
ETS1,USP39
ETS1,POLD3
ETS1,AP4B1
ETS1,POLQ
ETS1,SLC12A7
ETS1,MGEA5
ETS1,NFAT5
ETS1,NUDC
ETS1,PTGES3
ETS1,YME1L1
ETS1,PLK4
ETS1,STAG3
ETS1,SIX2
ETS1,RBBP9
ETS1,RAI1
ETS1,PTTG2
ETS1,PHTF1
ETS1,KIF1C
ETS1,GRAP
ETS1,GIPC1
ETS1,TRAF3IP2
ETS1,NES
ETS1,KDM5B
ETS1,HBS1L
ETS1,AHCYL1
ETS1,ZMYND11
ETS1,SRSF10
ETS1,ZBTB6
ETS1,POP4
ETS1,ZNF271
ETS1,ZNF266
ETS1,ZNF274
ETS1,NEK6
ETS1,WDR4
ETS1,IQGAP2
ETS1,ZNF273
ETS1,ZNF460
ETS1,ZNF268
ETS1,MTHFD2
ETS1,RPP40
ETS1,CYSLTR1
ETS1,9-Sep
ETS1,SEC24A
ETS1,CCR9
ETS1,SDCCAG8
ETS1,HSPH1
ETS1,STARD10
ETS1,UTP14A
ETS1,CPLX2
ETS1,CPLX1
ETS1,FRS3
ETS1,FRS2
ETS1,NEU3
ETS1,C5orf4
ETS1,CLPX
ETS1,SRCAP
ETS1,PPP1R13L
ETS1,CCL27
ETS1,RUVBL2
ETS1,CYP46A1
ETS1,ARID5A
ETS1,USP20
ETS1,USP19
ETS1,HCST
ETS1,MRPS30
ETS1,RAB10
ETS1,PPARGC1A
ETS1,MALT1
ETS1,YIF1A
ETS1,JTB
ETS1,BLCAP
ETS1,MAN1A2
ETS1,TRAFD1
ETS1,TXNL4A
ETS1,PNPLA6
ETS1,SUGT1
ETS1,GADD45G
ETS1,EDAR
ETS1,PAPOLA
ETS1,TCERG1
ETS1,EHMT2
ETS1,COPS8
ETS1,RNPS1
ETS1,FASTK
ETS1,SUB1
ETS1,SPIN1
ETS1,RALBP1
ETS1,SRSF8
ETS1,MORF4L1
ETS1,PRDX3
ETS1,EHD1
ETS1,AFG3L2
ETS1,MSL3
ETS1,C11orf58
ETS1,KDELR1
ETS1,SF3A3
ETS1,AP3M2
ETS1,STARD3
ETS1,HNRNPA0
ETS1,BTG3
ETS1,CBX1
ETS1,SEC61B
ETS1,TOMM34
ETS1,PDIA5
ETS1,SERINC3
ETS1,OS9
ETS1,PNRC1
ETS1,TMED2
ETS1,LMAN2
ETS1,MLLT11
ETS1,STIP1
ETS1,YWHAQ
ETS1,TMED10
ETS1,ASCC3
ETS1,UQCR11
ETS1,CLP1
ETS1,FERMT2
ETS1,COPS6
ETS1,MAPRE2
ETS1,CCNI
ETS1,GCN1L1
ETS1,COPS5
ETS1,METAP2
ETS1,IMMT
ETS1,SF3B2
ETS1,ILVBL
ETS1,SLC27A5
ETS1,SLC27A4
ETS1,SLC27A3
ETS1,KIF2C
ETS1,CCDC85B
ETS1,KDELR2
ETS1,ATF7
ETS1,SNRNP27
ETS1,TMED1
ETS1,IFT27
ETS1,RAB35
ETS1,TDRKH
ETS1,ADAP1
ETS1,DSTN
ETS1,PIM2
ETS1,PAPD7
ETS1,ADRM1
ETS1,CPSF6
ETS1,OGFR
ETS1,ZPBP
ETS1,DDX52
ETS1,ABHD2
ETS1,WWP2
ETS1,DUS4L
ETS1,CNTRL
ETS1,UBE2C
ETS1,SNRNP35
ETS1,TMEM115
ETS1,TOPBP1
ETS1,TRIM31
ETS1,TPPP
ETS1,HSF2BP
ETS1,RER1
ETS1,DNAJB4
ETS1,DIDO1
ETS1,WDR5
ETS1,NUPL2
ETS1,HNRNPUL1
ETS1,ATE1
ETS1,RPP14
ETS1,KRR1
ETS1,KATNA1
ETS1,PRDM4
ETS1,HIBADH
ETS1,CIT
ETS1,FGFR1OP
ETS1,EMILIN1
ETS1,BTN3A2
ETS1,BTN2A1
ETS1,RCAN3
ETS1,FAF1
ETS1,KIF3A
ETS1,POLR3A
ETS1,CLASRP
ETS1,ZWINT
ETS1,CAPN10
ETS1,KPTN
ETS1,SLC7A9
ETS1,PWP1
ETS1,TBC1D8
ETS1,CDC37
ETS1,PKIG
ETS1,KAT7
ETS1,GLMN
ETS1,HHLA3
ETS1,CORO1A
ETS1,WDR45
ETS1,FICD
ETS1,AP4S1
ETS1,LDB3
ETS1,PTP4A3
ETS1,LSM6
ETS1,RABL2A
ETS1,ERLIN2
ETS1,NUDT4
ETS1,NUDT3
ETS1,FSTL1
ETS1,PSIP1
ETS1,STRAP
ETS1,ADAMTS7
ETS1,BAZ2A
ETS1,BAZ1A
ETS1,LZTS1
ETS1,ZNF277
ETS1,WDR6
ETS1,TREH
ETS1,SLC2A6
ETS1,MAP4K5
ETS1,MAP4K1
ETS1,INMT
ETS1,RASSF1
ETS1,NISCH
ETS1,CEP250
ETS1,WBP4
ETS1,ABCB8
ETS1,SEC23IP
ETS1,SUPT16H
ETS1,CHEK2
ETS1,POLI
ETS1,PROSC
ETS1,AKAP13
ETS1,AKAP11
ETS1,AKAP10
ETS1,AKAP2
ETS1,DUSP10
ETS1,MRPL3
ETS1,RPL35
ETS1,GALNT6
ETS1,PRAF2
ETS1,SEC63
ETS1,POLG2
ETS1,PDCD10
ETS1,RNF139
ETS1,RNF24
ETS1,PMF1
ETS1,ZHX1
ETS1,NXPH3
ETS1,MAN1B1
ETS1,DCTN3
ETS1,XPOT
ETS1,CHP
ETS1,PXMP4
ETS1,DUSP12
ETS1,SNF8
ETS1,NRM
ETS1,PRR4
ETS1,ATXN2L
ETS1,USP18
ETS1,SYNRG
ETS1,TREX1
ETS1,KLF12
ETS1,PNKP
ETS1,B4GALT7
ETS1,SLCO2B1
ETS1,VPS45
ETS1,LYPLA2
ETS1,CD300A
ETS1,PARK7
ETS1,COPE
ETS1,RBPJL
ETS1,ECD
ETS1,MGAT4A
ETS1,GPN1
ETS1,TMC6
ETS1,VSIG4
ETS1,STK38
ETS1,ACOT7
ETS1,TUSC2
ETS1,GABARAP
ETS1,U2AF2
ETS1,OIP5
ETS1,EXOSC8
ETS1,RNF13
ETS1,TWF2
ETS1,GABARAPL2
ETS1,CASC3
ETS1,COG2
ETS1,RRAS2
ETS1,XRN2
ETS1,IKZF3
ETS1,IKZF2
ETS1,COPZ1
ETS1,COPG
ETS1,RASA3
ETS1,PHLDA1
ETS1,MTF2
ETS1,DNAJC8
ETS1,PUF60
ETS1,SCAF8
ETS1,KIAA1009
ETS1,ZNF652
ETS1,ZFP30
ETS1,RHOBTB3
ETS1,RNF44
ETS1,DLGAP4
ETS1,RAB11FIP2
ETS1,VASH1
ETS1,ZNF507
ETS1,AAK1
ETS1,CPEB3
ETS1,ADNP2
ETS1,ANKRD26
ETS1,LMTK2
ETS1,CHSY1
ETS1,ICK
ETS1,LPHN1
ETS1,NLRP1
ETS1,FNDC3A
ETS1,ATG14
ETS1,FASTKD2
ETS1,ZNF510
ETS1,PPP6R1
ETS1,NLGN1
ETS1,SEC31A
ETS1,PLEKHA6
ETS1,ENPP4
ETS1,INPP5F
ETS1,TRAPPC8
ETS1,MON1B
ETS1,ZHX2
ETS1,WDR37
ETS1,FOXJ3
ETS1,KIAA0907
ETS1,ZBTB1
ETS1,ZNF365
ETS1,CEP164
ETS1,DENND3
ETS1,CARD8
ETS1,ARSG
ETS1,RUFY3
ETS1,BTBD3
ETS1,SBNO2
ETS1,DHX30
ETS1,SACM1L
ETS1,FAN1
ETS1,WDR47
ETS1,RALY
ETS1,KLRK1
ETS1,MMRN1
ETS1,NCBP2
ETS1,MAPRE1
ETS1,KIFAP3
ETS1,ATF6
ETS1,SEPHS2
ETS1,SEPHS1
ETS1,RAB3GAP1
ETS1,RAB18
ETS1,SIRT2
ETS1,RPIA
ETS1,SCAP
ETS1,SNW1
ETS1,CCT5
ETS1,P2RX2
ETS1,TPX2
ETS1,TCF25
ETS1,NINL
ETS1,DIP2C
ETS1,PDCD11
ETS1,SORCS3
ETS1,KDM2A
ETS1,CEP152
ETS1,TTC39A
ETS1,IGSF9B
ETS1,DAAM1
ETS1,MAPKBP1
ETS1,KLHDC10
ETS1,RAB21
ETS1,STK38L
ETS1,SPEN
ETS1,FBXO21
ETS1,EXOSC7
ETS1,CNOT1
ETS1,SNRNP200
ETS1,PALLD
ETS1,TMCC1
ETS1,KDM1A
ETS1,RBM34
ETS1,KDM4B
ETS1,MAST3
ETS1,USP33
ETS1,DOPEY1
ETS1,ZNF292
ETS1,WDTC1
ETS1,XPO7
ETS1,MYT1L
ETS1,MON2
ETS1,PDXDC1
ETS1,TNIK
ETS1,KIF21B
ETS1,PDS5B
ETS1,FNBP1
ETS1,SMG1
ETS1,ZHX3
ETS1,KIAA0913
ETS1,CLUAP1
ETS1,ZNF609
ETS1,GGA2
ETS1,WAPAL
ETS1,SETX
ETS1,SETD1B
ETS1,FTSJD2
ETS1,ERP44
ETS1,SWAP70
ETS1,RRP1B
ETS1,MYCBP2
ETS1,KIAA0564
ETS1,AVL9
ETS1,KDM4C
ETS1,PPRC1
ETS1,ERC1
ETS1,ZC3H13
ETS1,ARHGAP26
ETS1,TTLL5
ETS1,SIPA1L3
ETS1,KIF1B
ETS1,CDK19
ETS1,ZBTB43
ETS1,MCF2L2
ETS1,TBC1D2B
ETS1,MRPS27
ETS1,RAP1GAP2
ETS1,TNRC6B
ETS1,NFASC
ETS1,FAM179B
ETS1,TAB2
ETS1,CLASP2
ETS1,CAMTA2
ETS1,POGZ
ETS1,GLT25D2
ETS1,PLXND1
ETS1,ATG2A
ETS1,GPATCH8
ETS1,RAD54L2
ETS1,PHF8
ETS1,KDM6B
ETS1,SMC5
ETS1,MAST2
ETS1,ANKLE2
ETS1,DCUN1D4
ETS1,LRCH1
ETS1,ZC3H3
ETS1,FCHO1
ETS1,CIC
ETS1,NCDN
ETS1,CLCC1
ETS1,6-Sep
ETS1,WDR43
ETS1,SNX13
ETS1,MAPK8IP3
ETS1,MPRIP
ETS1,NUP205
ETS1,EFR3A
ETS1,RTF1
ETS1,SLC35D1
ETS1,GPD1L
ETS1,FAM175B
ETS1,METAP1
ETS1,ZCCHC14
ETS1,LPIN1
ETS1,8-Sep
ETS1,CEP68
ETS1,RFTN1
ETS1,DIP2A
ETS1,MESDC2
ETS1,LARP4B
ETS1,RCOR1
ETS1,KANK1
ETS1,UBXN4
ETS1,ATG4B
ETS1,GANAB
ETS1,MDN1
ETS1,FAM120A
ETS1,FAF2
ETS1,PSME4
ETS1,KIAA0182
ETS1,ATP11B
ETS1,FAM168A
ETS1,PMPCA
ETS1,ARL6IP1
ETS1,SYT11
ETS1,JMJD6
ETS1,ZC3H4
ETS1,RRS1
ETS1,XPO6
ETS1,PRRC2C
ETS1,NBEAL2
ETS1,FBXO28
ETS1,DTX4
ETS1,RHOBTB2
ETS1,RRP12
ETS1,NUP210
ETS1,PLCL2
ETS1,ARHGEF9
ETS1,VPS13A
ETS1,SEL1L3
ETS1,EXOC6B
ETS1,DNAJC9
ETS1,SIK2
ETS1,PLCB1
ETS1,ARC
ETS1,PHLPP1
ETS1,KIAA0922
ETS1,PACS2
ETS1,COBL
ETS1,ANKRD28
ETS1,PDS5A
ETS1,ASTN2
ETS1,KIAA0556
ETS1,RPRD2
ETS1,ATP11A
ETS1,OTUD3
ETS1,ANKRD12
ETS1,KAZN
ETS1,CCDC165
ETS1,SCFD1
ETS1,DENND5A
ETS1,DDHD2
ETS1,CAMTA1
ETS1,MCF2L
ETS1,EXOC7
ETS1,MGA
ETS1,TSPYL4
ETS1,CAMSAP2
ETS1,FAM208A
ETS1,CLEC16A
ETS1,POFUT2
ETS1,KLHL18
ETS1,KIAA0664
ETS1,NUP160
ETS1,CSTF2T
ETS1,WWC1
ETS1,AGTPBP1
ETS1,IQCE
ETS1,FBXW11
ETS1,SMG6
ETS1,ANKS1A
ETS1,MGRN1
ETS1,BICD2
ETS1,ATMIN
ETS1,EHBP1
ETS1,KIF13B
ETS1,UBR2
ETS1,ACSL6
ETS1,TMEM194A
ETS1,FKBP15
ETS1,ICOSLG
ETS1,SIN3B
ETS1,NCAPD3
ETS1,DMXL2
ETS1,SATB2
ETS1,SLC9A8
ETS1,CUX2
ETS1,DNAJC13
ETS1,TRIM2
ETS1,MAN2B2
ETS1,KIAA1033
ETS1,USP22
ETS1,SASH1
ETS1,CLASP1
ETS1,WDR7
ETS1,SYNM
ETS1,PHF15
ETS1,VPS39
ETS1,DNAJC16
ETS1,ESYT1
ETS1,SYNE1
ETS1,SMCHD1
ETS1,DOCK9
ETS1,U2SURP
ETS1,KHNYN
ETS1,UBR4
ETS1,SUN1
ETS1,HAUS5
ETS1,VPS8
ETS1,ANGEL1
ETS1,USP24
ETS1,FNBP4
ETS1,ARHGEF12
ETS1,KIAA0895
ETS1,LARP1
ETS1,PPP1R13B
ETS1,PUM2
ETS1,ARHGEF18
ETS1,RRP8
ETS1,KIAA0947
ETS1,AHCYL2
ETS1,MAU2
ETS1,SPECC1L
ETS1,NCSTN
ETS1,NUDCD3
ETS1,MED13L
ETS1,ZDHHC17
ETS1,KIAA0368
ETS1,ADNP
ETS1,LARS2
ETS1,NCAPH
ETS1,PPWD1
ETS1,ATP13A2
ETS1,FRAT2
ETS1,FBXO46
ETS1,EXOSC2
ETS1,COTL1
ETS1,SIRT5
ETS1,SIRT4
ETS1,SIRT1
ETS1,COMMD3
ETS1,NCS1
ETS1,MLYCD
ETS1,CRB1
ETS1,TMED3
ETS1,TDRD7
ETS1,RYBP
ETS1,AP4E1
ETS1,RHOQ
ETS1,C3orf27
ETS1,TARDBP
ETS1,HARS2
ETS1,SLC35A3
ETS1,SLC44A1
ETS1,SF3B3
ETS1,SF3B1
ETS1,ABCB10
ETS1,HEY1
ETS1,ICMT
ETS1,GCAT
ETS1,CBX5
ETS1,PHF3
ETS1,TRAM1
ETS1,CAPN7
ETS1,ETHE1
ETS1,QPRT
ETS1,SEC11A
ETS1,ISCU
ETS1,SEC61G
ETS1,PES1
ETS1,TGDS
ETS1,LEPROTL1
ETS1,CES3
ETS1,CBX7
ETS1,HEY2
ETS1,HAAO
ETS1,MACF1
ETS1,ZFYVE26
ETS1,TMEM131
ETS1,TTC9
ETS1,POFUT1
ETS1,KCTD2
ETS1,NUP188
ETS1,SUZ12
ETS1,SCRIB
ETS1,KIAA0146
ETS1,MORC3
ETS1,SKIV2L2
ETS1,RPL13A
ETS1,KAT6B
ETS1,CABIN1
ETS1,SRRM2
ETS1,HMHA1
ETS1,ACAP2
ETS1,ZNF281
ETS1,NNT
ETS1,PIK3R5
ETS1,TNPO3
ETS1,ADAT1
ETS1,RBFOX2
ETS1,ATP6V0A2
ETS1,TTC33
ETS1,DNPEP
ETS1,PSD4
ETS1,RASD2
ETS1,CDK20
ETS1,TSPAN15
ETS1,PIGN
ETS1,SNAPIN
ETS1,WBP2
ETS1,WBP1
ETS1,GTPBP4
ETS1,CLDN14
ETS1,LPAR3
ETS1,ZNF346
ETS1,ARL2BP
ETS1,CDC42EP4
ETS1,CCNDBP1
ETS1,SMUG1
ETS1,TMEM50A
ETS1,DDX58
ETS1,C17orf81
ETS1,KLHDC2
ETS1,CARHSP1
ETS1,PDSS1
ETS1,LEMD3
ETS1,HEBP2
ETS1,ORC6
ETS1,PATZ1
ETS1,AMACR
ETS1,CORO1C
ETS1,DAPK2
ETS1,CD2AP
ETS1,MKRN1
ETS1,MKRN2
ETS1,PHLDA3
ETS1,ZMYND8
ETS1,SH3BP1
ETS1,RUSC1
ETS1,KPNA6
ETS1,SSBP2
ETS1,NUP62
ETS1,RABGAP1
ETS1,LRRC6
ETS1,HSPBP1
ETS1,SNHG1
ETS1,LY96
ETS1,EDC4
ETS1,PPP1R15A
ETS1,PLD3
ETS1,SSBP3
ETS1,POLA2
ETS1,LSM5
ETS1,PLA2G15
ETS1,ZKSCAN5
ETS1,TMEM2
ETS1,STX12
ETS1,PRKD3
ETS1,GSPT2
ETS1,GABARAPL1
ETS1,C9orf5
ETS1,EID1
ETS1,AIPL1
ETS1,SDF2L1
ETS1,PPIL2
ETS1,PITPNB
ETS1,PISD
ETS1,IL17RA
ETS1,FKBP8
ETS1,APOL2
ETS1,BCL2L13
ETS1,MTCH1
ETS1,MTCH2
ETS1,KIF4A
ETS1,EML2
ETS1,FTSJ1
ETS1,NAT6
ETS1,TFIP11
ETS1,PANX1
ETS1,PRPF6
ETS1,ZNF318
ETS1,C15orf63
ETS1,PRPF40B
ETS1,CBY1
ETS1,SUN2
ETS1,DSTYK
ETS1,RAB3GAP2
ETS1,RAD54B
ETS1,CCDC19
ETS1,CIZ1
ETS1,FBXO7
ETS1,PGLS
ETS1,QPCT
ETS1,ZNF324
ETS1,LSM4
ETS1,TNFAIP8
ETS1,CCRN4L
ETS1,ARIH1
ETS1,MTO1
ETS1,DNAJB5
ETS1,TPSG1
ETS1,TXN2
ETS1,TMEM184B
ETS1,HECTD1
ETS1,NBPF14
ETS1,NIPBL
ETS1,ABTB2
ETS1,ASF1A
ETS1,MOB4
ETS1,YIPF3
ETS1,ZNF345
ETS1,TECPR1
